0.0	0.0	0.0137982	-0.173497
0.0	0.0	0.0138	-0.173509
0.0	0.0	0.013802	-0.173522
0.0	0.0	0.0138265	-0.173683
0.0	0.0	0.0139371	-0.174405
0.0	0.0	0.0141123	-0.175531
0.0	0.0	0.0142875	-0.176632
0.0	0.0	0.0144627	-0.177708
0.0	0.0	0.0146379	-0.178754
0.0	0.0	0.0148131	-0.179771
0.0	0.0	0.0149237	-0.180397
0.0	0.0	0.0149482	-0.180533
0.0	0.0	0.01495	-0.180543
0.0	0.0	0.014952	-0.180554
0.0	0.0	0.0149765	-0.18069
0.0	0.0	0.0150871	-0.181296
0.0	0.0	0.0152623	-0.182226
0.0	0.0	0.0154375	-0.183119
0.0	0.0	0.0156127	-0.183973
0.0	0.0	0.0157879	-0.184786
0.0	0.0	0.0159631	-0.185556
0.0	0.0	0.0160737	-0.186019
0.0	0.0	0.0160982	-0.186119
0.0	0.0	0.0161	-0.186126
0.0	0.0	0.016102	-0.186134
0.0	0.0	0.0161265	-0.186234
0.0	0.0	0.0162371	-0.18667
0.0	0.0	0.0164123	-0.187321
0.0	0.0	0.0165875	-0.187924
0.0	0.0	0.0167627	-0.188476
0.0	0.0	0.0169379	-0.188977
0.0	0.0	0.0171131	-0.189424
0.0	0.0	0.0172237	-0.189678
0.0	0.0	0.0172482	-0.189732
0.0	0.0	0.01725	-0.189735
0.0	0.0	0.017252	-0.18974
0.0	0.0	0.0172765	-0.189792
0.0	0.0	0.0173871	-0.190014
0.0	0.0	0.0175623	-0.190319
0.0	0.0	0.0177375	-0.190568
0.0	0.0	0.0179127	-0.19076
0.0	0.0	0.0180879	-0.190893
0.0	0.0	0.0182631	-0.190968
0.0	0.0	0.0183737	-0.190985
0.0	0.0	0.0183982	-0.190986
0.0	0.0	0.0184	-0.190986
0.0	0.0	0.018402	-0.190986
0.0	0.0	0.0184265	-0.190985
0.0	0.0	0.0185371	-0.190968
0.0	0.0	0.0187123	-0.190893
0.0	0.0	0.0188875	-0.190759
0.0	0.0	0.0190627	-0.190568
0.0	0.0	0.0192379	-0.190319
0.0	0.0	0.0194131	-0.190013
0.0	0.0	0.0195237	-0.189791
0.0	0.0	0.0195482	-0.189739
0.0	0.0	0.01955	-0.189735
0.0	0.0	0.019552	-0.189731
0.0	0.0	0.0195765	-0.189678
0.0	0.0	0.0196871	-0.189423
0.0	0.0	0.0198623	-0.188976
0.0	0.0	0.0200375	-0.188476
0.0	0.0	0.0202127	-0.187923
0.0	0.0	0.0203879	-0.187321
0.0	0.0	0.0205631	-0.186669
0.0	0.0	0.0206737	-0.186233
0.0	0.0	0.0206982	-0.186134
0.0	0.0	0.0207	-0.186126
0.0	0.0	0.020702	-0.186118
0.0	0.0	0.0207265	-0.186018
0.0	0.0	0.0208371	-0.185555
0.0	0.0	0.0210123	-0.184785
0.0	0.0	0.0211875	-0.183972
0.0	0.0	0.0213627	-0.183118
0.0	0.0	0.0215379	-0.182225
0.0	0.0	0.0217131	-0.181295
0.0	0.0	0.0218237	-0.180689
0.0	0.0	0.0218482	-0.180553
0.0	0.0	0.02185	-0.180543
0.0	0.0	0.021852	-0.180532
0.0	0.0	0.0218765	-0.180395
0.0	0.0	0.0219871	-0.17977
0.0	0.0	0.0221623	-0.178753
0.0	0.0	0.0223375	-0.177706
0.0	0.0	0.0225127	-0.176631
0.0	0.0	0.0226879	-0.17553
0.0	0.0	0.0228631	-0.174404
0.0	0.0	0.0229737	-0.173682
0.0	0.0	0.0229982	-0.173521
0.0	0.0	0.023	-0.173509
0.0	0.0	0.023002	-0.173496
0.0	0.0	0.0230265	-0.173334
0.0	0.0	0.0231371	-0.172599
0.0	0.0	0.0233123	-0.17142
0.0	0.0	0.0234875	-0.170223
0.0	0.0	0.0236627	-0.16901
0.0	0.0	0.0238379	-0.167783
0.0	0.0	0.0240131	-0.166543
0.0	0.0	0.0241237	-0.165755
0.0	0.0	0.0241482	-0.16558
0.0	0.0	0.02415	-0.165567
0.0	0.0	0.024152	-0.165553
0.0	0.0	0.0241765	-0.165377
0.0	0.0	0.0242871	-0.164583
0.0	0.0	0.0244623	-0.163318
0.0	0.0	0.0246375	-0.162047
0.0	0.0	0.0248127	-0.160769
0.0	0.0	0.0249879	-0.159487
0.0	0.0	0.0251631	-0.158202
0.0	0.0	0.0252737	-0.15739
0.0	0.0	0.0252982	-0.15721
0.0	0.0	0.0253	-0.157197
0.0	0.0	0.025302	-0.157182
0.0	0.0	0.0253265	-0.157002
0.0	0.0	0.0254371	-0.156189
0.0	0.0	0.0256123	-0.154901
0.0	0.0	0.0257875	-0.153614
0.0	0.0	0.0259627	-0.152329
0.0	0.0	0.0261379	-0.151047
0.0	0.0	0.0263131	-0.149768
0.0	0.0	0.0264237	-0.148963
0.0	0.0	0.0264482	-0.148784
0.0	0.0	0.02645	-0.148771
0.0	0.0	0.026452	-0.148757
0.0	0.0	0.0264765	-0.148579
0.0	0.0	0.0265871	-0.147777
0.0	0.0	0.0267623	-0.146511
0.0	0.0	0.0269375	-0.145251
0.0	0.0	0.0271127	-0.143997
0.0	0.0	0.0272879	-0.142752
0.0	0.0	0.0274631	-0.141514
0.0	0.0	0.0275737	-0.140737
0.0	0.0	0.0275982	-0.140565
0.0	0.0	0.0276	-0.140552
0.0	0.0	0.027602	-0.140538
0.0	0.0	0.0276265	-0.140367
0.0	0.0	0.0277371	-0.139595
0.0	0.0	0.0279123	-0.13838
0.0	0.0	0.0280875	-0.137174
0.0	0.0	0.0282627	-0.135978
0.0	0.0	0.0284379	-0.134792
0.0	0.0	0.0286131	-0.133616
0.0	0.0	0.0287237	-0.13288
0.0	0.0	0.0287482	-0.132717
0.0	0.0	0.02875	-0.132705
0.0	0.0	0.028752	-0.132692
0.0	0.0	0.0287765	-0.13253
0.0	0.0	0.0288871	-0.131799
0.0	0.0	0.0290623	-0.130652
0.0	0.0	0.0292375	-0.129515
0.0	0.0	0.0294127	-0.12839
0.0	0.0	0.0295879	-0.127276
0.0	0.0	0.0297631	-0.126174
0.0	0.0	0.0298737	-0.125484
0.0	0.0	0.0298982	-0.125332
0.0	0.0	0.0299	-0.125321
0.0	0.0	0.029902	-0.125308
0.0	0.0	0.0299265	-0.125157
0.0	0.0	0.0300371	-0.124474
0.0	0.0	0.0302123	-0.123402
0.0	0.0	0.0303875	-0.122341
0.0	0.0	0.0305627	-0.121293
0.0	0.0	0.0307379	-0.120256
0.0	0.0	0.0309131	-0.119232
0.0	0.0	0.0310237	-0.118591
0.0	0.0	0.0310482	-0.11845
0.0	0.0	0.03105	-0.118439
0.0	0.0	0.031052	-0.118428
0.0	0.0	0.0310765	-0.118287
0.0	0.0	0.0311871	-0.117653
0.0	0.0	0.0313623	-0.116659
0.0	0.0	0.0315375	-0.115676
0.0	0.0	0.0317127	-0.114705
0.0	0.0	0.0318879	-0.113746
0.0	0.0	0.0320631	-0.112798
0.0	0.0	0.0321737	-0.112206
0.0	0.0	0.0321982	-0.112075
0.0	0.0	0.0322	-0.112066
0.0	0.0	0.032202	-0.112055
0.0	0.0	0.0322265	-0.111925
0.0	0.0	0.0323371	-0.111339
0.0	0.0	0.0325123	-0.110421
0.0	0.0	0.0326875	-0.109514
0.0	0.0	0.0328627	-0.108618
0.0	0.0	0.0330379	-0.107734
0.0	0.0	0.0332131	-0.10686
0.0	0.0	0.0333237	-0.106314
0.0	0.0	0.0333482	-0.106194
0.0	0.0	0.03335	-0.106185
0.0	0.0	0.033352	-0.106175
0.0	0.0	0.0333765	-0.106055
0.0	0.0	0.0334871	-0.105515
0.0	0.0	0.0336623	-0.104669
0.0	0.0	0.0338375	-0.103834
0.0	0.0	0.0340127	-0.103009
0.0	0.0	0.0341879	-0.102195
0.0	0.0	0.0343631	-0.10139
0.0	0.0	0.0344737	-0.100888
0.0	0.0	0.0344982	-0.100777
0.0	0.0	0.0345	-0.100769
0.0	0.0	0.034502	-0.10076
0.0	0.0	0.0345265	-0.100649
0.0	0.0	0.0346371	-0.100153
0.0	0.0	0.0348123	-0.0993744
0.0	0.0	0.0349875	-0.0986056
0.0	0.0	0.0351627	-0.0978466
0.0	0.0	0.0353379	-0.0970971
0.0	0.0	0.0355131	-0.096357
0.0	0.0	0.0356237	-0.0958947
0.0	0.0	0.0356482	-0.0957927
0.0	0.0	0.03565	-0.0957853
0.0	0.0	0.035652	-0.0957769
0.0	0.0	0.0356765	-0.0956752
0.0	0.0	0.0357871	-0.0952183
0.0	0.0	0.0359623	-0.0945018
0.0	0.0	0.0361375	-0.0937944
0.0	0.0	0.0363127	-0.0930958
0.0	0.0	0.0364879	-0.0924059
0.0	0.0	0.0366631	-0.0917247
0.0	0.0	0.0367737	-0.0912991
0.0	0.0	0.0367982	-0.0912052
